image_id,image_index,trial,eval_direction_index,carrier_mode,epsilon,k,seed,stability_seed,payload_seed,direction_seed,eval_direction_seed,heldout_direction_seed,num_stability_directions,num_eval_directions,heldout_eval,eval_protocol,vae_name,resolution,bit_accuracy,psnr,ssim,lpips
cifar10_00001_ship,1,0,2,bottomk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.40070287347123,0.9734029729209243,0.05457734689116478
cifar10_00001_ship,1,1,0,topk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.40291790995762,0.9830116940743029,0.03401528671383858
cifar10_00001_ship,1,1,0,random,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.802556149088396,0.9817981262207006,0.04045112058520317
cifar10_00001_ship,1,1,0,bottomk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,41.2350425630057,0.9849227813533271,0.015202143229544163
cifar10_00001_ship,1,1,1,topk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,35.02613908550344,0.9785156265683765,0.062007710337638855
cifar10_00001_ship,1,1,1,random,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,35.842522890452784,0.9762597839046249,0.0816011056303978
cifar10_00001_ship,1,1,1,bottomk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,85.0,42.6304460963745,0.9818082664857064,0.016560368239879608
cifar10_00001_ship,1,1,2,topk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.16932958878381,0.9814774186496146,0.04954884946346283
cifar10_00001_ship,1,1,2,random,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,37.49997087765224,0.9797157063005854,0.05517472326755524
cifar10_00001_ship,1,1,2,bottomk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,43.532693598142515,0.9831939990736166,0.015345793217420578
cifar10_00002_ship,2,0,0,topk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.92558153701383,0.9858391630709336,0.03459030017256737
cifar10_00002_ship,2,0,0,random,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.683902110255254,0.9790274739525336,0.08108936995267868
cifar10_00002_ship,2,0,0,bottomk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,75.0,37.55997118582392,0.985114561591237,0.0332905575633049
cifar10_00002_ship,2,0,1,topk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,37.68000959562172,0.9811926568381252,0.040304701775312424
cifar10_00002_ship,2,0,1,random,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,36.262896362797136,0.9750171363227899,0.08923064917325974
cifar10_00002_ship,2,0,1,bottomk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.28620776235722,0.9816214564645934,0.045655690133571625
cifar10_00002_ship,2,0,2,topk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,32.513761579419594,0.9724010052945574,0.11168573796749115
cifar10_00002_ship,2,0,2,random,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,31.196731259352912,0.9529210272913397,0.22901946306228638
cifar10_00002_ship,2,0,2,bottomk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,34.44295161470063,0.973524300168994,0.08537665754556656
cifar10_00002_ship,2,1,0,topk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,41.473428962152845,0.98695357700558,0.02704819291830063
cifar10_00002_ship,2,1,0,random,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,40.89615636382441,0.9838715585117628,0.051735516637563705
cifar10_00002_ship,2,1,0,bottomk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,42.26154368557122,0.98574786098007,0.030463548377156258
cifar10_00002_ship,2,1,1,topk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.68809191145275,0.984461850434605,0.04239441081881523
cifar10_00002_ship,2,1,1,random,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.33482496116967,0.9788820796070846,0.09186450392007828
cifar10_00002_ship,2,1,1,bottomk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,80.0,38.95624068132563,0.9849552772909128,0.03232421353459358
cifar10_00002_ship,2,1,2,topk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,40.69247488128041,0.9860721789983775,0.030766399577260017
